"Group.1","x"
"long term growth",259
"long term health",33
"long term impact",12
"long term implic",18
"long term increas",13
"long term inflat",195
"long term inflationari",15
"long term interest",1069
"long term invest",133
"long term investor",12
"long term issu",32
"long term leas",18
"long term lend",16
"long term liabil",13
"long term loan",49
"long term margin",11
"long term market",88
"long term monetari",20
"long term money",14
"long term mortgag",56
"long term natur",14
"long term need",19
"long term nomin",37
"long term object",72
"long term outlook",31
"long term path",11
"long term perspect",31
"long term plan",55
"long term polici",43
"long term potenti",30
"long term price",77
"long term problem",45
"long term product",24
"long term profit",13
"long term project",26
"long term prospect",76
"long term prosper",18
"long term public",11
"long term rate",457
"long term real",76
"long term relationship",19
"long term risk",13
"long term save",18
"long term secur",105
"long term short",15
"long term solut",32
"long term stabil",15
"long term stabl",13
"long term strategi",23
"long term structur",21
"long term success",15
"long term suppli",11
"long term sustain",31
"long term target",13
"long term treasuri",156
"long term trend",174
"long term u",39
"long term unemploy",168
"long term vacanc",18
"long term valu",14
"long term view",36
"long term vision",15
"long term yield",104
"long time ago",17
"long time come",25
"long time inflat",11
"long time now",12
"long time sinc",14
"long u s",15
"long unemploy rate",47
"long unemploy remain",13
"long variabl lag",32
"long way go",91
"long way sinc",24
"long way toward",132
"longer cid term",19
"longer feder reserve",11
"longer interest rate",14
"longer matur asset",11
"longer matur credit",12
"longer matur treasuri",21
"longer period time",76
"longer rang problem",16
"longer run absenc",12
"longer run averag",11
"longer run challeng",20
"longer run chang",15
"longer run consequ",15
"longer run consist",13
"longer run econom",28
"longer run effect",15
"longer run equilibrium",25
"longer run estim",18
"longer run expect",15
"longer run fed",18
"longer run feder",28
"longer run fiscal",16
"longer run fundament",12
"longer run goal",453
"longer run growth",88
"longer run health",20
"longer run howev",16
"longer run improv",12
"longer run inflat",194
"longer run issu",22
"longer run level",62
"longer run monetari",29
"longer run money",11
"longer run need",21
"longer run neutral",37
"longer run normal",91
"longer run object",74
"longer run one",11
"longer run outlook",20
"longer run percent",21
"longer run perspect",17
"longer run polici",16
"longer run potenti",27
"longer run price",25
"longer run primarili",14
"longer run problem",26
"longer run project",36
"longer run prospect",33
"longer run r",11
"longer run rate",34
"longer run real",15
"longer run structur",16
"longer run sustain",21
"longer run target",36
"longer run trend",109
"longer run unemploy",44
"longer run valu",24
"longer run view",19
"longer ter m",13
"longer term apparel",15
"longer term asset",98
"longer term averag",12
"longer term bond",23
"longer term borrow",13
"longer term certif",18
"longer term challeng",48
"longer term consequ",14
"longer term consider",11
"longer term credit",18
"longer term debt",20
"longer term develop",20
"longer term econom",66
"longer term effect",14
"longer term expect",30
"longer term factor",15
"longer term financi",11
"longer term fiscal",15
"longer term fix",25
"longer term fund",14
"longer term fundament",15
"longer term goal",43
"longer term govern",26
"longer term growth",40
"longer term impact",13
"longer term implic",16
"longer term inflat",291
"longer term instrument",19
"longer term interest",320
"longer term invest",25
"longer term issu",33
"longer term less",11
"longer term loan",19
"longer term monetari",12
"longer term need",14
"longer term object",37
"longer term outlook",51
"longer term perspect",47
"longer term plan",11
"longer term polici",16
"longer term potenti",11
"longer term price",17
"longer term product",14
"longer term project",16
"longer term prospect",52
"longer term rate",103
"longer term real",15
"longer term risk",28
"longer term secur",127
"longer term structur",32
"longer term treasuri",194
"longer term trend",105
"longer term u",15
"longer term view",23
"longer term yield",56
"longer time horizon",16
"longer time period",14
"longer time span",12
"longerrungo pdf return",17
"longest econom expans",33
"longest expans record",12
"longest peacetim expans",36
"longest u s",17
"longterm interest rate",12
"look across countri",14
"look ahead expect",37
"look ahead futur",12
"look ahead see",15
"look ahead seem",12
"look around see",15
"look around world",11
"look back last",18
"look back look",17
"look back past",44
"look back s",23
"look back year",16
"look balanc sheet",12
"look beyond current",11
"look call core",18
"look central bank",15
"look consum spend",24
"look current econom",14
"look feder reserv",24
"look forward anoth",13
"look forward continu",53
"look forward convers",27
"look forward day",15
"look forward discuss",58
"look forward hear",110
"look forward learn",22
"look forward opportun",11
"look forward question",60
"look forward see",23
"look forward take",47
"look forward work",68
"look good year",12
"look interest rate",11
"look like year",13
"look long run",15
"look long term",29
"look moder time",12
"look monetari polici",25
"look much better",13
"look much differ",13
"look new way",13
"look pretti good",22
"look toward year",12
"look u s",19
"look valu dollar",20
"look wide rang",19
"look work fallen",11
"look work past",16
"looser monetari polici",18
"lópez salido robert",21
"loretta j mester",63
"los angel area",13
"los angel california",40
"lose job apparel",11
"lose market share",20
"lose purchas power",11
"lose sight fact",48
"lose sight long",13
"loss absorb capac",52
"loss absorb capit",15
"loss absorb requir",11
"loss absorpt capac",11
"loss addit measur",11
"loss deposit insur",17
"loss feder reserv",18
"loss financi institut",15
"loss given default",37
"loss market share",14
"loss o f",23
"loss per cent",11
"loss public confid",17
"loss purchas power",52
"loss scrutini control",12
"loss sharehold creditor",11
"loss subprim mortgag",14
"loss u s",15
"loss unit state",14
"lost march april",13
"lost market share",16
"lost million job",28
"lot thing shape",14
"lot time effort",13
"lot time talk",13
"loui comment especi",15
"loui comment retain",19
"loui commerci bank",17
"loui digit fraser",16
"loui fed s",18
"loui feder reserv",113
"loui interest rate",27
"loui kansa citi",13
"loui missouri april",12
"loui missouri octob",16
"loui monetari polici",32
"loui money market",12
"loui per cent",40
"loui releas deliveri",36
"loui reserv bank",12
"loui review januari",12
"loui review march",17
"loui review vol",11
"loui st loui",29
"loui u s",35
"loui unit state",15
"loui work paper",12
"louisdepart treasuri washington",47
"louisfor releas del",12
"louisfor releas deliveri",488
"louisfor releas m",28
"louisfor releas noon",12
"louisfor releas p",35
"louisfor releas upon",17
"louisi appreci opportun",72
"louisi pleas appear",53
"louisi pleas opportun",16
"louisi pleas today",11
"louisiana mississippi tennesse",24
"louisiana result hurrican",16
"louisiana southern new",21
"louisit pleasur appear",17
"louismr chairman member",29
"low borrow rate",13
"low can go",18
"low capac util",20
"low capit ratio",14
"low commod price",16
"low cost hous",19
"low cost labor",12
"low cost produc",17
"low credit score",12
"low default rate",13
"low end rang",20
"low energi price",18
"low equilibrium interest",20
"low even negat",20
"low expect remain",11
"low extend period",36
"low fed fund",23
"low feder fund",14
"low feder reserv",17
"low figur may",11
"low growth low",12
"low growth rate",12
"low hang fruit",20
"low histor standard",81
"low in u",11
"low incom area",28
"low incom borrow",26
"low incom communiti",55
"low incom countri",12
"low incom credit",15
"low incom famili",54
"low incom group",29
"low incom high",14
"low incom hous",51
"low incom household",51
"low incom individu",12
"low incom minor",40
"low incom neighborhood",17
"low incom peopl",24
"low incom resid",12
"low incom student",24
"low incom worker",18
"low inflat adjust",11
"low inflat can",14
"low inflat countri",11
"low inflat current",12
"low inflat environ",117
"low inflat era",30
"low inflat expect",32
"low inflat high",15
"low inflat low",98
"low inflat one",11
"low inflat polici",22
"low inflat rate",61
"low inflat read",13
"low inflat run",12
"low inflat sustain",12
"low inflat unemploy",15
"low inflat unit",17
"low interest rate",835
"low labor forc",12
"low last year",16
"low least unemploy",15
"low level also",11
"low level core",11
"low level econom",12
"low level extend",12
"low level feder",73
"low level inflat",54
"low level interest",29
"low level least",15
"low level long",18
"low level percent",20
"low level recent",14
"low level time",14
"low level unemploy",20
"low long run",16
"low long term",82
"low long time",24
"low longer period",11
"low longer term",12
"low middl incom",42
"low moder incom",666
"low monetari polici",13
"low mortgag interest",21
"low mortgag rate",68
"low neutral interest",15
"low neutral rate",48
"low neutral real",14
"low nomin interest",27
"low oil price",27
"low past year",11
"low pay job",22
"low per cent",38
"low person save",11
"low polici rate",21
"low posit rate",13
"low price earn",13
"low probabl event",23
"low product gain",12
"low product growth",43
"low r star",19
"low rate environ",29
"low rate help",11
"low rate inflat",68
"low rate resourc",25
"low rate return",14
"low rate unemploy",22
"low rate unrat",12
"low real interest",74
"low real rate",14
"low recent month",11
"low recent year",20
"low relat fomc",21
"low relat histor",16
"low risk asset",16
"low save rate",57
"low short term",37
"low skill job",14
"low skill low",11
"low skill worker",35
"low speech deliv",17
"low stabl can",11
"low stabl inflat",429
"low stabl rate",39
"low steadi inflat",31
"low u s",23
"low unemploy low",26
"low unemploy rate",115
"low valu ad",12
"low wage countri",11
"low wage industri",11
"low wage job",21
"low wage labor",17
